EID	massfeature_rows	str_row_ion	compounds	compound_names
E728	row1624;row1823	row1624_M+H[1+];row1823_M[1+]	C00418	(R)-Mevalonate
E735	row1725;row524;row883	row1725_M-H4O2+H[1+];row524_M+H[1+];row883_M-CO2+H[1+]	C05548	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate
E736	row1417;row2116;row490;row685;row763;row838	row1417_M-HCOOH+H[1+];row2116_M+H[1+];row490_M-CO2+H[1+];row685_M-C3H4O2+H[1+];row763_M-CO+H[1+];row838_M-H4O2+H[1+]	C05548	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate
E737	row1184;row1608;row1790;row493	row1184_M-HCOOH+H[1+];row1608_M+H[1+];row1790_M-CO2+H[1+];row493_M-C3H4O2+H[1+]	C05548	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate
E745	row1430	row1430_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E746	row482	row482_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E752	row495	row495_M+H[1+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol
E756	row512	row512_M-H2O+H[1+]	C00555	4-Aminobutanal; 4-Aminobutyraldehyde; Butyraldehyde, 4-amino-
E757	row1234;row1664;row2039	row1234_M+H2O+H[1+];row1664_M-H2O+H[1+];row2039_M-H2O+H[1+]	C00555	4-Aminobutanal; 4-Aminobutyraldehyde; Butyraldehyde, 4-amino-
E758	row1469;row1659;row512	row1469_M+HCOONa[1+];row1659_M(C13)+H[1+];row512_M+H[1+]	CE1944	1-pyrroline
E759	row1664;row2039	row1664_M+H[1+];row2039_M+H[1+]	CE1944	1-pyrroline
E762	row696	row696_M-H2O+H[1+]	C02714	N-Acetylputrescine
E764	row1595	row1595_M+H[1+]	C02714	N-Acetylputrescine
E765	row536	row536_M+H[1+]	C02714	N-Acetylputrescine
E768	row1840;row2258;row842	row1840_M+H[1+];row2258_M-CO+H[1+];row842_M+H2O+H[1+]	C05587;C07453	3-Methoxytyramine$Epinine; Deoxyepinephrine
E772	row1117	row1117_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E773	row541	row541_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E777	row544;row732	row544_M+H[1+];row732_M-H2O+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine
E778	row1041;row728;row994	row1041_M+H[1+];row728_M+Na[1+];row994_M(C13)+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine
E779	row1688;row1793;row1932	row1688_M(C13)+H[1+];row1793_M+H[1+];row1932_M-HCOOH+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine
E781	row1364	row1364_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E782	row545	row545_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E784	row2207	row2207_M-H2O+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E786	row1971;row551;row881	row1971_M-C3H4O2+H[1+];row551_M-H2O+H[1+];row881_M-CO+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E787	row1435	row1435_M-H2O+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E788	row856	row856_M-H2O+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E789	row1435	row1435_M+H[1+]	C14800;C14802	1-Nitronaphthalene-5,6-oxide$1-Nitronaphthalene-7,8-oxide
E793	row569	row569_M+H[1+]	CE5820	histidyl-prolinamide
E796	row1337;row1497;row1542;row1941;row587;row982	row1337_M-H2O+H[1+];row1497_M+H2O+H[1+];row1542_M+H[1+];row1941_M+H[1+];row587_M-CO+H[1+];row982_M-CO+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
E798	row2041	row2041_M-H2O+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
E799	row599	row599_M+H[1+]	C03943	(2R,4S)-2,4-Diaminopentanoate; D-threo-2,4-Diaminopentanoate; 2,4-Diaminopentanoate
E802	row1176;row1271;row1450;row605	row1176_M+Na[1+];row1271_M+H[1+];row1450_M(C13)+H[1+];row605_M-NH3+H[1+]	C00327	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline
E803	row2226;row968	row2226_M-H2O+H[1+];row968_M-HCOOH+H[1+]	C00327	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline
E804	row609	row609_M-H2O+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E805	row1840;row637	row1840_M-CO+H[1+];row637_M-H2O+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E806	row609	row609_M+H[1+]	CE1918;CE5629	5-hydroxytryptophol$1,2-dehydrosalsolinol
E807	row637	row637_M+H[1+]	CE1918;CE5629	5-hydroxytryptophol$1,2-dehydrosalsolinol
E821	row652	row652_M+H[1+]	C05462;C05466	Chenodeoxyglycocholate$
E822	row1393	row1393_M+H[1+]	C05462;C05466	Chenodeoxyglycocholate$
E830	row678	row678_M+H[1+]	dmnoncrn	4,8 dimethylnonanoyl carnitine
E833	row1758	row1758_M+H[1+]	lneldccrn;lnlccrn	Linoelaidyl carnitine$Linoleyl carnitine
E838	row1250;row1505;row719	row1250_M+Na[1+];row1505_M+Na[1+];row719_M+H[1+]	C01132	N-Acetyl-D-galactosamine
E839	row1172	row1172_M+Na[1+]	C01132	N-Acetyl-D-galactosamine
E846	row1082;row1156;row762;row808	row1082_M+Na[1+];row1156_M(C13)+H[1+];row762_M+H[1+];row808_M+K[1+]	C00294	Inosine
E848	row2216;row763	row2216_M-CO+H[1+];row763_M+H[1+]	C03087	5-Acetamidopentanoate
E849	row1417	row1417_M-H2O+H[1+]	C03087	5-Acetamidopentanoate
E850	row1184;row1867	row1184_M-H2O+H[1+];row1867_M-CO+H[1+]	C03087	5-Acetamidopentanoate
E851	row1005;row1236	row1005_M+H[1+];row1236_M+H2O+H[1+]	C03087	5-Acetamidopentanoate
E853	row1007	row1007_M-H2O+H[1+]	C12455	5-Aminopentanal
E854	row765	row765_M-H2O+H[1+]	C12455	5-Aminopentanal
E855	row2127;row935	row2127_M-CO+H[1+];row935_M-H2O+H[1+]	C12455	5-Aminopentanal
E857	row788	row788_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal
E858	row797	row797_M-H2O+H[1+]	C00695	Cholate
E867	row834	row834_M+Na[1+]	C00158;C04575;C00311	Citrate$$Isocitrate
E868	row1070;row1760;row2226;row835	row1070_M+Na[1+];row1760_M(C13)+H[1+];row2226_M-NH3+H[1+];row835_M+H[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E869	row1000;row1020;row1465;row1725	row1000_M-CO2+H[1+];row1020_M-H2O+H[1+];row1465_M-CO2+H[1+];row1725_M-HCOOH+H[1+]	C00355	3,4-Dihydroxy-L-phenylalanine
E870	row838;row872;row881	row838_M-HCOOH+H[1+];row872_M-CO2+H[1+];row881_M-H2O+H[1+]	C00355	3,4-Dihydroxy-L-phenylalanine
E874	row1174	row1174_M+Na[1+]	C00031;C00221;C00247;C02336;C00267;C00738;C00936;C00095;C00962;C01582;C00795;C00137;C00293;C00124;C00984;C00159	D-Glucose$beta-D-Glucose$L-Sorbose; L-xylo-Hexulose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$D-Hexose$$D-Fructose$beta-D-Galactose$Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$Glucose$D-Galactose$alpha-D-Galactose$D-Mannose
E875	row841	row841_M+Na[1+]	C00031;C00221;C00247;C02336;C00267;C00738;C00936;C00095;C00962;C01582;C00795;C00137;C00293;C00124;C00984;C00159	D-Glucose$beta-D-Glucose$L-Sorbose; L-xylo-Hexulose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$D-Hexose$$D-Fructose$beta-D-Galactose$Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$Glucose$D-Galactose$alpha-D-Galactose$D-Mannose
E876	row845	row845_M+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E881	row1971;row861	row1971_M-H2O+H[1+];row861_M+H[1+]	C00632	3-Hydroxyanthranilate
E890	row903	row903_M-H2O+H[1+]	C00762;C01780	Cortisone; 17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione; Kendall's compound E; Reichstein's substance Fa$Aldosterone; 11beta,21-Dihydroxy-3,20-dioxo-4-pregnen-18-al
E891	row966	row966_M-H2O+H[1+]	C00762;C01780	Cortisone; 17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione; Kendall's compound E; Reichstein's substance Fa$Aldosterone; 11beta,21-Dihydroxy-3,20-dioxo-4-pregnen-18-al
E894	row1395;row1399;row1542;row1941;row2140;row2287;row922	row1395_M-H2O+H[1+];row1399_M-H2O+H[1+];row1542_M-NH3+H[1+];row1941_M-NH3+H[1+];row2140_M-CO+H[1+];row2287_M+H[1+];row922_M-CO+H[1+]	C05588	L-Metanephrine
E895	row1055;row1555;row1620;row2077	row1055_M+H[1+];row1555_M-CO+H[1+];row1620_M-H2O+H[1+];row2077_M+H2O+H[1+]	C05588	L-Metanephrine
E896	row1251	row1251_M-H2O+H[1+]	C05588	L-Metanephrine
E902	row949	row949_M-H2O+H[1+]	andrstndn;C00280	Androstenedione$Androst-4-ene-3,17-dione; Androstenedione; 4-Androstene-3,17-dione
E907	row1415;row1462;row1577	row1415_M-CO+H[1+];row1462_M-CO+H[1+];row1577_M+H[1+]	CE5860	
E908	row1272;row2111;row964	row1272_M-CO2+H[1+];row2111_M-CO+H[1+];row964_M+H[1+]	CE5860	
E909	row967	row967_M+H[1+]	C02990	L-Palmitoylcarnitine
E914	row1028	row1028_M+Na[1+]	CE5306;CE5318	3(S),8(R)-dihydroxy-6E,10Z-hexadecadienoate$3(S),8(S)-dihydroxy-6E,10Z-hexadecadienoate
E915	row1361	row1361_M+Na[1+]	CE5306;CE5318	3(S),8(R)-dihydroxy-6E,10Z-hexadecadienoate$3(S),8(S)-dihydroxy-6E,10Z-hexadecadienoate
E917	row1051;row1098;row1926	row1051_M-H2O+H[1+];row1098_M+H[1+];row1926_M-HCOOH+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E919	row1051;row1098;row1926	row1051_M+H[1+];row1098_M+H2O+H[1+];row1926_M-CO+H[1+]	C05851	
E926	row1100	row1100_M+H[1+]	elaidcrn;vacccrn;odecrn	Elaidic carnitine$Vaccenyl carnitine$octadecenoyl carnitine
E942	row1164;row1401;row1429	row1164_M+H2O+H[1+];row1401_M-H2O+H[1+];row1429_M+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E947	row1200	row1200_M-H2O+H[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E948	row1763	row1763_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E950	row1200;row1444	row1200_M+H[1+];row1444_M+Na[1+]	C01019	6-Deoxy-L-galactose; L-Fucose
E951	row1396	row1396_M+Na[1+]	C01019	6-Deoxy-L-galactose; L-Fucose
E964	row1284	row1284_M-H2O+H[1+]	C00106	Uracil
E965	row1909	row1909_M-H2O+H[1+]	C00106	Uracil
E977	row1337;row1542	row1337_M+H[1+];row1542_M+H2O+H[1+]	C06205	1,2-Dihydronaphthalene-1,2-diol
E979	row2041	row2041_M+H[1+]	C06205	1,2-Dihydronaphthalene-1,2-diol
E998	row1460	row1460_M+H[1+]	C01921	glycocholate
E999	row1390	row1390_M+H[1+]	C01921	glycocholate
E1005	row1962	row1962_M+Na[1+]	c226crn	cervonyl carnitine
E1006	row1410	row1410_M+Na[1+]	c226crn	cervonyl carnitine
E1014	row1611	row1611_M-H2O+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol
E1015	row1440;row1487	row1440_M+H[1+];row1487_M-H2O+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol
E1018	row1453;row2253	row1453_M-H2O+H[1+];row2253_M+HCOONa[1+]	CE2006;CE6506	$
E1021	row1484	row1484_M-H2O+H[1+]	C18038;C05138;C04518;C05485	$17alpha-Hydroxypregnenolone$17alpha,20alpha-Dihydroxypregn-4-en-3-one$21-Hydroxypregnenolone
E1023	row1484	row1484_M+H[1+]	C00410	Progesterone; 4-Pregnene-3,20-dione
E1031	row1518	row1518_M+H[1+]	C00318	L-Carnitine
E1032	row1532	row1532_M+H[1+]	C00155	L-Homocysteine
E1033	row1540	row1540_M+H[1+]	C13747;C07480	1,7-Dimethylxanthine; Paraxanthine$
E1034	row1940	row1940_M+H[1+]	C13747;C07480	1,7-Dimethylxanthine; Paraxanthine$
E1042	row1634	row1634_M+H[1+]	C00491	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid
E1045	row1668	row1668_M+H[1+]	C14860	
E1052	row1715;row1911	row1715_M+H[1+];row1911_M(C13)+H[1+]	C00486	Bilirubin
E1053	row2042;row2183	row2042_M+H[1+];row2183_M(C13)+H[1+]	C00486	Bilirubin
E1054	row1732	row1732_M+Na[1+]	C00157	Phosphatidylcholine
E1055	row1735	row1735_M+H[1+]	C04230	Lysophosphatidylcholine
E1056	row1754;row2162	row1754_M[1+];row2162_M+H[1+]	C00065;C00740	L-Serine$D-Serine
E1058	row2229	row2229_M+H[1+]	C02838	L-Octanoylcarnitine
E1059	row1805	row1805_M+H[1+]	C02838	L-Octanoylcarnitine
E1060	row1806	row1806_M+H[1+]	C10164;C00253	$Nicotinate
E1063	row1832	row1832_M+H[1+]	C00250	Pyridoxal
E1064	row1874	row1874_M-H2O+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E1068	row1928	row1928_M+H[1+]	C00836	Sphinganine
E1076	row2168	row2168_M+H[1+]	C00037	Glycine
